OrderID,QuoteID,AccountID,OrderDate,OrderAmount,ShippingMethod,OrderStatus
ORD02985,QTN06023,ACC03919,2023-10-01,227312.4,Standard,Delivered
ORD02986,QTN06025,ACC01054,2023-10-02,237336.0,Standard,Delivered
ORD02987,QTN06028,ACC01370,2023-11-28,17820.25,Express,Processing
ORD02988,QTN06030,ACC00352,2023-11-01,96417.35,Express,Shipped
ORD02989,QTN06031,ACC04697,2023-11-07,119279.1,Express,Processing
ORD02990,QTN06032,ACC02539,2023-11-12,51960.2,Overnight,Processing
ORD02991,QTN06034,ACC00368,2023-08-31,223504.55,Standard,Processing
ORD02992,QTN06037,ACC04191,2023-10-05,219143.2,Standard,Shipped
ORD02993,QTN06038,ACC03223,2023-08-29,23769.4,Standard,Processing
ORD02994,QTN06042,ACC00229,2023-11-29,44491.35,Overnight,Shipped
ORD02995,QTN06043,ACC04985,2023-11-25,46582.65,Overnight,Shipped
ORD02996,QTN06048,ACC04648,2023-09-03,174022.2,Standard,Delivered
ORD02997,QTN06049,ACC00434,2023-10-09,215307.4,Express,Processing
ORD02998,QTN06051,ACC00306,2023-10-05,25877.9,Standard,Shipped
ORD02999,QTN06052,ACC03945,2023-12-01,64395.8,Standard,Processing
ORD03000,QTN06054,ACC02197,2023-10-30,183920.45,Express,Processing
ORD03001,QTN06055,ACC00121,2023-10-25,182284.65,Standard,Processing
ORD03002,QTN06058,ACC04138,2023-01-02,156144.4,Overnight,Shipped
ORD03003,QTN06059,ACC02548,2023-01-05,68710.35,Express,Processing
ORD03004,QTN06060,ACC04719,2023-02-07,258432.05,Overnight,Shipped
ORD03005,QTN06062,ACC02370,2023-01-07,234427.5,Express,Shipped
ORD03006,QTN06065,ACC04278,2023-01-22,98483.4,Express,Delivered
ORD03007,QTN06067,ACC04587,2023-02-01,27399.75,Overnight,Shipped
ORD03008,QTN06068,ACC03853,2022-12-02,215254.1,Standard,Shipped
ORD03009,QTN06075,ACC00597,2022-12-25,58226.7,Standard,Delivered
ORD03010,QTN06076,ACC04094,2023-02-04,214931.0,Standard,Shipped
ORD03011,QTN06077,ACC00621,2023-01-01,25289.6,Standard,Shipped
ORD03012,QTN06078,ACC01329,2022-12-20,52733.25,Express,Processing
ORD03013,QTN06080,ACC04140,2022-12-09,279890.65,Express,Processing
ORD03014,QTN06081,ACC01978,2023-02-01,232288.35,Overnight,Processing
ORD03015,QTN06083,ACC00057,2023-02-09,105931.65,Overnight,Delivered
ORD03016,QTN06084,ACC03335,2023-01-14,247313.45,Overnight,Delivered
ORD03017,QTN06088,ACC03819,2023-02-06,261496.7,Standard,Processing
ORD03018,QTN06091,ACC02958,2023-01-08,197044.9,Overnight,Shipped
ORD03019,QTN06093,ACC04468,2023-02-06,52562.9,Standard,Delivered
ORD03020,QTN06098,ACC01266,2023-01-04,42489.7,Express,Shipped
ORD03021,QTN06099,ACC02458,2022-12-19,8970.3,Overnight,Shipped
ORD03022,QTN06100,ACC01953,2022-12-09,55180.6,Standard,Processing
ORD03023,QTN06101,ACC04360,2023-01-02,247002.95,Express,Delivered
ORD03024,QTN06102,ACC04770,2023-02-12,249208.75,Overnight,Processing
ORD03025,QTN06104,ACC04379,2023-01-12,148171.2,Standard,Shipped
ORD03026,QTN06109,ACC02536,2023-01-23,250747.95,Standard,Shipped
ORD03027,QTN06111,ACC04069,2023-01-13,169070.4,Overnight,Processing
ORD03028,QTN06112,ACC01788,2022-12-26,239875.1,Overnight,Shipped
ORD03029,QTN06114,ACC02991,2022-12-27,77239.5,Overnight,Processing
ORD03030,QTN06115,ACC00872,2022-12-17,173677.5,Express,Processing
ORD03031,QTN06120,ACC03878,2023-01-29,212984.15,Overnight,Processing
ORD03032,QTN06121,ACC03334,2023-02-06,33376.0,Overnight,Shipped
ORD03033,QTN06123,ACC01412,2022-12-05,220835.05,Standard,Shipped
ORD03034,QTN06125,ACC00845,2022-12-02,69701.85,Standard,Delivered
ORD03035,QTN06130,ACC00783,2023-01-11,65761.85,Standard,Shipped
ORD03036,QTN06131,ACC00608,2023-02-26,254268.5,Express,Processing
ORD03037,QTN06134,ACC01334,2023-02-04,86786.85,Express,Delivered
ORD03038,QTN06135,ACC00731,2022-12-08,264849.85,Overnight,Processing
ORD03039,QTN06136,ACC03899,2023-02-18,123024.0,Express,Processing
ORD03040,QTN06137,ACC04899,2023-01-17,252993.0,Overnight,Shipped
ORD03041,QTN06138,ACC00335,2023-02-11,157148.0,Express,Delivered
ORD03042,QTN06140,ACC00358,2023-02-15,171750.75,Overnight,Delivered
ORD03043,QTN06141,ACC03108,2023-01-23,206035.05,Overnight,Processing
ORD03044,QTN06142,ACC02694,2022-12-31,134689.55,Overnight,Shipped
ORD03045,QTN06145,ACC00274,2023-02-19,48753.15,Standard,Shipped
ORD03046,QTN06146,ACC01819,2023-02-01,85812.6,Express,Delivered
ORD03047,QTN06147,ACC01352,2022-12-18,185405.95,Overnight,Delivered
ORD03048,QTN06148,ACC00310,2022-12-31,257700.1,Standard,Delivered
ORD03049,QTN06150,ACC02019,2023-01-28,126553.95,Overnight,Shipped
ORD03050,QTN06154,ACC01542,2023-01-30,228025.85,Standard,Delivered
ORD03051,QTN06155,ACC02635,2022-11-29,131624.6,Express,Processing
ORD03052,QTN06156,ACC02814,2023-02-09,121674.7,Express,Shipped
ORD03053,QTN06157,ACC00826,2023-01-18,99107.45,Overnight,Processing
ORD03054,QTN06159,ACC04973,2023-01-23,73246.3,Express,Processing
ORD03055,QTN06160,ACC01222,2023-01-08,90327.25,Overnight,Delivered
ORD03056,QTN06162,ACC03529,2023-02-09,202341.45,Overnight,Delivered
ORD03057,QTN06163,ACC03306,2023-01-21,59205.9,Standard,Processing
ORD03058,QTN06164,ACC02118,2023-01-24,193268.9,Standard,Delivered
ORD03059,QTN06165,ACC03693,2022-12-24,72662.4,Overnight,Shipped
ORD03060,QTN06167,ACC03426,2023-01-25,56890.1,Overnight,Delivered
ORD03061,QTN06173,ACC00592,2023-02-26,91954.0,Overnight,Processing
ORD03062,QTN06174,ACC04097,2022-12-20,55108.0,Express,Shipped
ORD03063,QTN06177,ACC02772,2023-01-09,183398.4,Overnight,Shipped
ORD03064,QTN06178,ACC03064,2023-01-17,183387.15,Standard,Processing
ORD03065,QTN06180,ACC03599,2022-12-25,45036.95,Express,Shipped
ORD03066,QTN06182,ACC00024,2023-01-17,121057.55,Overnight,Delivered
ORD03067,QTN06184,ACC02707,2022-12-14,77943.3,Standard,Shipped
ORD03068,QTN06185,ACC03973,2022-12-15,209734.95,Overnight,Delivered
ORD03069,QTN06186,ACC02386,2024-10-03,48660.75,Overnight,Shipped
ORD03070,QTN06187,ACC04417,2024-07-16,89042.8,Overnight,Shipped
ORD03071,QTN06188,ACC01849,2024-06-19,45249.65,Overnight,Delivered
ORD03072,QTN06189,ACC03578,2024-09-09,68977.4,Standard,Processing
ORD03073,QTN06191,ACC04426,2024-08-30,48475.65,Standard,Processing
ORD03074,QTN06192,ACC03676,2024-07-26,140923.4,Standard,Shipped
ORD03075,QTN06195,ACC01249,2024-05-30,65344.8,Standard,Processing
ORD03076,QTN06199,ACC03669,2024-06-17,240923.65,Standard,Delivered
ORD03077,QTN06200,ACC02062,2024-08-05,204770.7,Express,Processing
ORD03078,QTN06203,ACC03934,2024-07-20,9324.7,Standard,Delivered
ORD03079,QTN06205,ACC04300,2024-06-03,144345.3,Standard,Shipped
ORD03080,QTN06207,ACC04871,2024-09-06,283827.95,Overnight,Delivered
ORD03081,QTN06208,ACC02785,2024-06-11,143902.5,Express,Shipped
ORD03082,QTN06210,ACC01265,2024-08-31,151683.0,Express,Delivered
ORD03083,QTN06212,ACC00865,2024-07-09,277588.35,Standard,Shipped
ORD03084,QTN06214,ACC01897,2024-09-12,176736.1,Standard,Processing
ORD03085,QTN06216,ACC04898,2024-06-25,83519.3,Standard,Delivered
ORD03086,QTN06217,ACC00432,2024-08-06,285029.0,Express,Shipped
ORD03087,QTN06218,ACC00092,2024-07-25,54252.75,Express,Delivered
ORD03088,QTN06219,ACC00977,2024-07-02,259203.9,Express,Shipped
ORD03089,QTN06222,ACC03242,2024-10-01,182567.25,Overnight,Delivered
ORD03090,QTN06224,ACC03005,2024-08-11,239836.1,Overnight,Shipped
ORD03091,QTN06226,ACC00505,2024-06-14,105055.3,Express,Delivered
ORD03092,QTN06231,ACC03459,2024-07-11,212077.05,Express,Processing
ORD03093,QTN06232,ACC00882,2024-09-20,266358.4,Express,Processing
ORD03094,QTN06233,ACC02598,2024-07-24,8149.8,Express,Shipped
ORD03095,QTN06234,ACC00580,2024-09-08,262885.1,Standard,Processing
ORD03096,QTN06235,ACC02727,2024-09-05,92970.4,Express,Shipped
ORD03097,QTN06238,ACC03455,2024-09-24,281379.5,Overnight,Processing
ORD03098,QTN06240,ACC00927,2024-08-28,267927.05,Overnight,Shipped
ORD03099,QTN06241,ACC03133,2024-08-17,51041.65,Standard,Delivered
ORD03100,QTN06247,ACC01317,2024-09-03,174701.2,Overnight,Processing
ORD03101,QTN06250,ACC01262,2024-09-04,153636.0,Standard,Processing
ORD03102,QTN06251,ACC01415,2024-08-01,166083.0,Express,Delivered
ORD03103,QTN06252,ACC04285,2024-09-30,230343.6,Express,Shipped
ORD03104,QTN06253,ACC03391,2024-09-24,107782.1,Standard,Processing
ORD03105,QTN06255,ACC03711,2024-06-13,26762.05,Overnight,Processing
ORD03106,QTN06257,ACC03277,2024-07-29,69071.0,Express,Shipped
ORD03107,QTN06259,ACC04445,2024-09-08,29416.8,Express,Shipped
ORD03108,QTN06261,ACC01702,2024-07-30,174051.0,Standard,Delivered
ORD03109,QTN06262,ACC00213,2024-06-16,248627.95,Standard,Processing
ORD03110,QTN06263,ACC00082,2024-09-24,65516.75,Express,Processing
ORD03111,QTN06264,ACC03063,2024-06-03,31043.15,Express,Processing
ORD03112,QTN06265,ACC04473,2024-06-30,237095.85,Overnight,Delivered
ORD03113,QTN06266,ACC00354,2024-07-22,235809.15,Express,Delivered
ORD03114,QTN06268,ACC02065,2024-08-15,143928.0,Express,Shipped
ORD03115,QTN06269,ACC04229,2024-09-26,210119.4,Overnight,Delivered
ORD03116,QTN06271,ACC00485,2024-10-01,108160.2,Overnight,Delivered
ORD03117,QTN06276,ACC00591,2024-09-25,15054.65,Express,Delivered
ORD03118,QTN06277,ACC00732,2024-08-25,232819.2,Overnight,Shipped
ORD03119,QTN06278,ACC02464,2024-08-06,107520.15,Standard,Delivered
ORD03120,QTN06284,ACC02033,2024-07-27,227222.5,Standard,Shipped
ORD03121,QTN06288,ACC01328,2024-08-18,181871.25,Express,Delivered
ORD03122,QTN06291,ACC01888,2024-08-08,216052.3,Standard,Shipped
ORD03123,QTN06297,ACC01716,2024-09-17,31200.25,Standard,Shipped
ORD03124,QTN06299,ACC01808,2024-09-08,77379.3,Overnight,Delivered
ORD03125,QTN06302,ACC04244,2024-07-11,95906.55,Overnight,Delivered
ORD03126,QTN06304,ACC01257,2024-06-03,159805.75,Express,Processing
ORD03127,QTN06306,ACC02846,2024-05-21,53402.55,Standard,Delivered
ORD03128,QTN06307,ACC04045,2024-10-05,133072.7,Express,Delivered
ORD03129,QTN06309,ACC00972,2024-09-03,239809.65,Standard,Delivered
ORD03130,QTN06310,ACC01343,2024-06-12,167588.75,Standard,Shipped
ORD03131,QTN06311,ACC02585,2024-06-09,265850.95,Overnight,Delivered
ORD03132,QTN06312,ACC02286,2024-07-24,84193.2,Standard,Delivered
ORD03133,QTN06313,ACC01376,2024-08-13,62543.85,Express,Processing
ORD03134,QTN06314,ACC03133,2024-09-04,121472.55,Express,Shipped
ORD03135,QTN06317,ACC04895,2024-06-18,152543.0,Express,Processing
ORD03136,QTN06318,ACC00678,2024-06-08,177005.8,Express,Shipped
ORD03137,QTN06320,ACC00129,2024-08-04,151222.65,Express,Delivered
ORD03138,QTN06321,ACC02972,2024-08-01,232927.45,Standard,Delivered
ORD03139,QTN06322,ACC00335,2024-06-23,13260.8,Overnight,Shipped
ORD03140,QTN06324,ACC00310,2024-08-20,229991.65,Express,Shipped
ORD03141,QTN06328,ACC00717,2024-09-12,11174.35,Overnight,Shipped
ORD03142,QTN06331,ACC03746,2024-08-06,60265.95,Express,Processing
ORD03143,QTN06333,ACC01897,2024-07-22,88711.2,Overnight,Delivered
ORD03144,QTN06336,ACC03668,2024-07-13,98154.0,Standard,Processing
ORD03145,QTN06341,ACC01466,2024-08-07,40883.55,Express,Delivered
ORD03146,QTN06344,ACC00556,2024-09-04,233512.15,Standard,Delivered
ORD03147,QTN06345,ACC02977,2024-06-23,245170.1,Express,Processing
ORD03148,QTN06349,ACC02048,2024-09-10,206134.5,Express,Delivered
ORD03149,QTN06350,ACC01740,2024-09-14,146129.3,Express,Processing
ORD03150,QTN06351,ACC00460,2024-08-10,177014.45,Express,Delivered
ORD03151,QTN06353,ACC00673,2024-06-26,145200.85,Standard,Processing
ORD03152,QTN06355,ACC03306,2024-07-18,143368.5,Express,Shipped
ORD03153,QTN06356,ACC03375,2024-08-16,282878.65,Express,Processing
ORD03154,QTN06358,ACC01507,2024-09-22,203557.2,Express,Delivered
ORD03155,QTN06363,ACC02110,2024-06-15,109431.15,Express,Delivered
ORD03156,QTN06365,ACC02515,2024-09-19,78682.8,Express,Processing
ORD03157,QTN06367,ACC01647,2024-08-08,112268.35,Standard,Processing
ORD03158,QTN06369,ACC01697,2024-06-30,125164.05,Express,Delivered
ORD03159,QTN06372,ACC01447,2024-09-03,104566.4,Overnight,Shipped
ORD03160,QTN06374,ACC01221,2024-07-03,147059.75,Overnight,Delivered
ORD03161,QTN06376,ACC01027,2024-07-17,57221.35,Express,Processing
ORD03162,QTN06377,ACC00283,2024-10-07,211415.4,Overnight,Delivered
ORD03163,QTN06378,ACC01348,2024-07-12,27434.15,Standard,Processing
ORD03164,QTN06383,ACC03809,2024-09-03,115677.25,Express,Shipped
ORD03165,QTN06384,ACC04105,2024-05-28,67334.55,Overnight,Delivered
ORD03166,QTN06385,ACC04669,2024-08-31,164485.2,Overnight,Shipped
ORD03167,QTN06388,ACC02092,2024-09-05,62455.8,Express,Shipped
ORD03168,QTN06389,ACC00130,2024-06-21,230052.0,Overnight,Shipped
ORD03169,QTN06392,ACC01102,2024-07-22,165712.6,Standard,Shipped
ORD03170,QTN06393,ACC04705,2024-05-29,162121.4,Overnight,Delivered
ORD03171,QTN06396,ACC00912,2024-07-27,56996.2,Express,Processing
ORD03172,QTN06397,ACC04236,2024-05-10,149151.0,Standard,Processing
ORD03173,QTN06398,ACC02171,2024-08-17,24280.1,Express,Delivered
ORD03174,QTN06399,ACC02662,2024-08-15,56729.8,Express,Processing
ORD03175,QTN06400,ACC03695,2024-08-13,240800.75,Express,Shipped
ORD03176,QTN06401,ACC02971,2024-08-04,99976.85,Overnight,Shipped
ORD03177,QTN06402,ACC00471,2024-03-22,230854.05,Express,Shipped
ORD03178,QTN06403,ACC03706,2024-06-07,59185.3,Overnight,Processing
ORD03179,QTN06404,ACC01378,2024-06-17,101170.4,Standard,Delivered
ORD03180,QTN06405,ACC03415,2024-06-26,261067.6,Standard,Delivered
ORD03181,QTN06406,ACC02945,2024-05-31,74094.0,Standard,Delivered
ORD03182,QTN06407,ACC02581,2024-04-10,90380.4,Express,Delivered
ORD03183,QTN06408,ACC01785,2024-05-11,88488.4,Express,Shipped
ORD03184,QTN06412,ACC03914,2024-07-22,28853.6,Overnight,Delivered
ORD03185,QTN06414,ACC01037,2024-06-19,11744.05,Standard,Delivered
ORD03186,QTN06415,ACC03073,2024-05-17,50974.5,Express,Processing
ORD03187,QTN06416,ACC04688,2024-07-29,165852.5,Standard,Delivered
ORD03188,QTN06420,ACC04334,2024-04-05,212998.75,Express,Shipped
ORD03189,QTN06421,ACC01979,2024-06-24,105281.85,Express,Processing
ORD03190,QTN06422,ACC02167,2024-06-21,248256.9,Standard,Processing
ORD03191,QTN06426,ACC03562,2024-04-16,113474.45,Standard,Processing
ORD03192,QTN06427,ACC01179,2024-08-13,258611.4,Overnight,Delivered
ORD03193,QTN06429,ACC03718,2024-04-21,126035.15,Overnight,Delivered
ORD03194,QTN06431,ACC00930,2024-06-30,288481.55,Overnight,Delivered
ORD03195,QTN06433,ACC01006,2024-08-01,170742.05,Standard,Shipped
ORD03196,QTN06435,ACC02791,2024-06-10,250381.2,Standard,Processing
ORD03197,QTN06436,ACC02086,2024-05-22,262372.95,Standard,Processing
ORD03198,QTN06438,ACC02547,2024-04-25,164673.9,Express,Shipped
ORD03199,QTN06444,ACC04454,2024-06-02,120925.5,Express,Processing
ORD03200,QTN06446,ACC00364,2024-04-07,264104.55,Express,Delivered
ORD03201,QTN06449,ACC03851,2024-07-02,39835.5,Express,Processing
ORD03202,QTN06451,ACC01780,2024-03-27,167963.4,Express,Processing
ORD03203,QTN06452,ACC01065,2024-08-01,61438.5,Standard,Processing
ORD03204,QTN06455,ACC02466,2024-05-18,58211.4,Overnight,Processing
ORD03205,QTN06456,ACC01085,2024-05-28,31442.65,Standard,Shipped
ORD03206,QTN06457,ACC01812,2024-07-15,235035.1,Standard,Processing
ORD03207,QTN06458,ACC03387,2024-07-05,72858.85,Express,Delivered
ORD03208,QTN06459,ACC02868,2024-08-13,143380.55,Standard,Processing
ORD03209,QTN06461,ACC02718,2024-05-30,257479.5,Express,Shipped
ORD03210,QTN06462,ACC03498,2024-07-06,35808.15,Standard,Processing
ORD03211,QTN06464,ACC04109,2024-03-29,27883.45,Overnight,Delivered
ORD03212,QTN06466,ACC03702,2024-04-03,70716.0,Standard,Shipped
ORD03213,QTN06468,ACC00564,2024-05-11,83337.7,Express,Processing
ORD03214,QTN06470,ACC00170,2024-05-09,153746.1,Express,Delivered
ORD03215,QTN06471,ACC04590,2024-04-03,157252.95,Standard,Processing
ORD03216,QTN06474,ACC04142,2024-06-05,110444.75,Standard,Delivered
ORD03217,QTN06476,ACC04871,2024-08-05,52687.95,Standard,Delivered
ORD03218,QTN06477,ACC00977,2024-07-23,58974.4,Standard,Processing
ORD03219,QTN06478,ACC03080,2024-07-21,276978.95,Overnight,Shipped
ORD03220,QTN06479,ACC01878,2024-07-27,34709.2,Express,Shipped
ORD03221,QTN06480,ACC03152,2024-07-09,273863.0,Overnight,Delivered
ORD03222,QTN06481,ACC01035,2024-07-19,78411.4,Standard,Delivered
ORD03223,QTN06483,ACC02659,2024-07-17,227365.7,Standard,Processing
ORD03224,QTN06485,ACC04381,2024-07-10,237865.3,Overnight,Processing
ORD03225,QTN06486,ACC04709,2024-08-07,92020.15,Standard,Delivered
ORD03226,QTN06487,ACC00017,2024-05-07,163749.6,Express,Processing
ORD03227,QTN06488,ACC00595,2024-05-09,166801.95,Overnight,Processing
ORD03228,QTN06491,ACC02180,2024-04-27,52384.45,Standard,Processing
ORD03229,QTN06492,ACC04111,2024-06-26,271021.9,Overnight,Shipped
ORD03230,QTN06494,ACC00500,2024-06-24,14550.1,Overnight,Delivered
ORD03231,QTN06495,ACC00824,2024-06-08,129562.95,Express,Delivered
ORD03232,QTN06497,ACC01594,2024-04-20,111899.2,Standard,Shipped
ORD03233,QTN06501,ACC04333,2024-04-06,44950.55,Express,Processing
ORD03234,QTN06502,ACC00129,2024-06-05,29374.1,Standard,Shipped
ORD03235,QTN06504,ACC02518,2024-04-09,264735.0,Express,Processing
ORD03236,QTN06509,ACC04056,2024-08-18,150390.35,Standard,Delivered
ORD03237,QTN06510,ACC02380,2024-05-17,281150.4,Express,Shipped
ORD03238,QTN06512,ACC01770,2024-06-12,121280.75,Express,Delivered
ORD03239,QTN06513,ACC04654,2024-06-04,179883.15,Standard,Processing
ORD03240,QTN06514,ACC01489,2024-03-27,23493.15,Express,Processing
ORD03241,QTN06517,ACC02126,2024-07-08,241161.3,Express,Shipped
ORD03242,QTN06519,ACC01909,2024-04-12,118355.5,Overnight,Shipped
ORD03243,QTN06520,ACC01477,2024-04-25,189814.6,Express,Processing
ORD03244,QTN06525,ACC03180,2024-04-07,187658.2,Express,Shipped
ORD03245,QTN06527,ACC00692,2024-07-18,104859.1,Express,Processing
ORD03246,QTN06532,ACC00561,2024-04-12,208840.9,Standard,Shipped
ORD03247,QTN06535,ACC02733,2024-03-25,254877.9,Express,Processing
ORD03248,QTN06538,ACC02835,2024-05-13,111896.95,Overnight,Shipped
ORD03249,QTN06543,ACC01017,2024-06-16,126567.65,Standard,Shipped
ORD03250,QTN06545,ACC02380,2024-07-24,70364.95,Overnight,Delivered
ORD03251,QTN06546,ACC04200,2024-04-11,153847.05,Standard,Processing
ORD03252,QTN06548,ACC01410,2024-08-06,255531.9,Express,Shipped
ORD03253,QTN06549,ACC02982,2024-07-25,25020.7,Overnight,Processing
ORD03254,QTN06550,ACC03957,2024-04-06,33117.0,Standard,Processing
ORD03255,QTN06553,ACC03206,2024-05-04,76615.35,Standard,Shipped
ORD03256,QTN06556,ACC02357,2022-06-23,142682.4,Overnight,Shipped
ORD03257,QTN06561,ACC02025,2022-06-28,54927.2,Standard,Shipped
ORD03258,QTN06563,ACC03695,2022-05-21,64047.1,Express,Shipped
ORD03259,QTN06565,ACC03950,2022-06-17,183387.05,Overnight,Delivered
ORD03260,QTN06567,ACC01567,2022-07-14,237360.5,Express,Delivered
ORD03261,QTN06568,ACC02890,2022-04-09,278052.0,Express,Shipped
ORD03262,QTN06569,ACC01182,2022-06-07,152767.25,Overnight,Shipped
ORD03263,QTN06570,ACC00449,2022-05-05,58710.7,Overnight,Shipped
ORD03264,QTN06571,ACC03387,2022-04-30,170427.9,Express,Processing
ORD03265,QTN06572,ACC04189,2022-05-20,262886.85,Express,Shipped
ORD03266,QTN06574,ACC01505,2022-05-25,168557.8,Standard,Delivered
ORD03267,QTN06578,ACC03448,2022-06-07,36441.15,Standard,Processing
ORD03268,QTN06579,ACC00500,2022-06-13,132974.2,Standard,Processing
ORD03269,QTN06581,ACC03338,2022-06-30,36956.1,Overnight,Processing
ORD03270,QTN06582,ACC00169,2022-06-25,204941.1,Express,Delivered
ORD03271,QTN06586,ACC01492,2022-04-27,78491.1,Express,Processing
ORD03272,QTN06589,ACC02172,2022-03-24,77660.6,Overnight,Delivered
ORD03273,QTN06591,ACC03427,2022-04-01,90038.05,Standard,Delivered
ORD03274,QTN06592,ACC03108,2022-04-09,93381.0,Overnight,Shipped
ORD03275,QTN06594,ACC04317,2022-06-05,146140.25,Express,Processing
ORD03276,QTN06599,ACC00616,2022-04-20,37339.95,Overnight,Shipped
ORD03277,QTN06602,ACC04154,2022-06-16,61993.0,Overnight,Shipped
ORD03278,QTN06603,ACC02964,2022-07-12,46384.55,Express,Delivered
ORD03279,QTN06605,ACC00408,2022-06-23,140765.0,Standard,Processing
ORD03280,QTN06614,ACC02628,2022-07-16,28450.0,Standard,Shipped
ORD03281,QTN06617,ACC01702,2022-07-25,15940.05,Express,Shipped
ORD03282,QTN06618,ACC01816,2022-07-09,226723.5,Express,Processing
ORD03283,QTN06621,ACC00377,2022-04-05,44082.75,Standard,Delivered
ORD03284,QTN06622,ACC02998,2022-04-25,168344.05,Express,Delivered
ORD03285,QTN06625,ACC02751,2022-06-24,88522.2,Express,Shipped
ORD03286,QTN06627,ACC01512,2022-05-23,105707.7,Express,Delivered
ORD03287,QTN06628,ACC00469,2022-07-13,175579.65,Express,Processing
ORD03288,QTN06630,ACC02698,2022-05-18,137348.1,Overnight,Shipped
ORD03289,QTN06632,ACC01106,2022-06-09,132049.5,Overnight,Delivered
ORD03290,QTN06638,ACC03279,2022-03-27,218281.5,Overnight,Shipped
ORD03291,QTN06639,ACC03822,2022-04-27,125548.1,Overnight,Processing
ORD03292,QTN06643,ACC02887,2022-06-21,134415.6,Standard,Shipped
ORD03293,QTN06644,ACC02261,2022-05-19,63772.6,Express,Delivered
ORD03294,QTN06646,ACC03606,2022-03-21,142446.65,Overnight,Delivered
ORD03295,QTN06649,ACC00280,2022-04-24,296512.1,Express,Shipped
ORD03296,QTN06652,ACC04551,2022-04-21,7529.85,Standard,Delivered
ORD03297,QTN06657,ACC04313,2022-07-10,260237.3,Standard,Shipped
ORD03298,QTN06658,ACC04889,2022-06-26,236345.7,Overnight,Delivered
ORD03299,QTN06659,ACC02785,2022-05-30,83517.75,Overnight,Shipped
ORD03300,QTN06661,ACC03759,2022-05-15,207938.7,Standard,Shipped
ORD03301,QTN06668,ACC03985,2022-05-04,111876.45,Express,Shipped
ORD03302,QTN06669,ACC03336,2022-04-10,173923.75,Standard,Delivered
ORD03303,QTN06670,ACC02044,2022-06-04,20844.65,Standard,Processing
ORD03304,QTN06671,ACC03597,2022-04-25,181230.3,Express,Delivered
ORD03305,QTN06673,ACC01131,2022-05-23,64728.0,Overnight,Processing
ORD03306,QTN06674,ACC02421,2022-06-23,68392.55,Express,Processing
ORD03307,QTN06675,ACC04640,2022-07-18,45543.0,Standard,Processing
ORD03308,QTN06676,ACC02318,2022-06-24,86864.4,Express,Processing
ORD03309,QTN06677,ACC00756,2022-05-16,224265.6,Overnight,Shipped
ORD03310,QTN06680,ACC00275,2022-04-23,16983.0,Overnight,Shipped
ORD03311,QTN06681,ACC03806,2022-07-05,205960.95,Standard,Delivered
ORD03312,QTN06683,ACC03094,2022-06-29,150543.2,Overnight,Processing
ORD03313,QTN06686,ACC04097,2022-04-09,245604.3,Express,Delivered
ORD03314,QTN06687,ACC02706,2022-07-10,125154.65,Express,Delivered
ORD03315,QTN06690,ACC04655,2022-06-10,215246.35,Express,Processing
ORD03316,QTN06691,ACC01186,2022-04-14,240055.3,Overnight,Processing
ORD03317,QTN06693,ACC01778,2022-04-29,206433.85,Express,Delivered
ORD03318,QTN06694,ACC01812,2022-05-04,224609.5,Overnight,Shipped
ORD03319,QTN06698,ACC03907,2022-06-14,48844.05,Overnight,Shipped
ORD03320,QTN06699,ACC04951,2022-05-13,110144.9,Express,Processing
ORD03321,QTN06702,ACC00674,2022-04-04,77959.85,Overnight,Processing
ORD03322,QTN06703,ACC01439,2022-05-22,146677.15,Overnight,Processing
ORD03323,QTN06707,ACC03359,2025-03-25,226186.7,Express,Processing
ORD03324,QTN06708,ACC04633,2025-03-24,73148.1,Overnight,Shipped
ORD03325,QTN06709,ACC01453,2025-04-10,58143.0,Standard,Delivered
ORD03326,QTN06710,ACC02511,2025-03-29,204645.05,Standard,Delivered
ORD03327,QTN06711,ACC03758,2025-05-02,76821.75,Overnight,Processing
ORD03328,QTN06712,ACC00768,2025-04-03,150595.9,Express,Shipped
ORD03329,QTN06713,ACC02150,2025-04-01,172813.55,Overnight,Delivered
ORD03330,QTN06718,ACC02895,2025-04-15,206908.4,Express,Processing
ORD03331,QTN06719,ACC03039,2025-04-12,243162.35,Standard,Delivered
ORD03332,QTN06722,ACC02068,2025-04-27,228530.4,Express,Delivered
ORD03333,QTN06726,ACC01806,2025-04-10,192529.0,Express,Shipped
ORD03334,QTN06729,ACC02735,2025-03-19,40820.8,Overnight,Shipped
ORD03335,QTN06730,ACC01445,2025-04-17,107057.1,Express,Shipped
ORD03336,QTN06733,ACC01513,2025-04-18,296379.3,Overnight,Delivered
ORD03337,QTN06734,ACC00750,2025-04-26,7383.6,Overnight,Delivered
ORD03338,QTN06740,ACC03327,2025-04-04,119560.65,Standard,Delivered
ORD03339,QTN06741,ACC02164,2025-04-10,78202.25,Overnight,Processing
ORD03340,QTN06742,ACC03645,2025-04-15,179567.1,Express,Processing
ORD03341,QTN06743,ACC04239,2025-04-02,139166.1,Overnight,Shipped
ORD03342,QTN06745,ACC02797,2025-03-15,39004.0,Overnight,Delivered
ORD03343,QTN06747,ACC04076,2025-04-17,27048.65,Overnight,Shipped
ORD03344,QTN06749,ACC02524,2025-04-02,34157.25,Overnight,Delivered
ORD03345,QTN06753,ACC00723,2025-04-10,115754.4,Overnight,Processing
